Ein Service des Knowledge-Hubs von Monitor Versorgungsforschung. Täglich automatisiert KI-kuratiert aus PubMed und auf Deutsch übersetzt.

Aufgenommen;Autor;Publiziert am;In PubMed seit;Journal;Jahr;Titel;Fragestellung;Ergebnis;Übertragbarkeit;PMID;PubMed-Link
2026-08-28;Eilinghoff L et al.;28.07.2026;28.07.2026;Sci Rep;2026;Vietnamesisches Fachpersonal in deutscher Psychiatrie: Psychische Belastung und Geschlechterunterschiede;Querschnittstudie zur beruflichen Lebensqualität (ProQOL) vietnamesischer und deutscher Fachkräfte in der psychischen Gesundheit in Berlin.;"Vietnamesische Mitarbeiter zeigten signifikant niedrigere Compassion Satisfaction (p<0,05) und höhere Secondary Traumatic Stress (p<0,05) als deutsche Kollegen. Frauen berichteten höhere Compassion Satisfaction als Männer (p<0,05); keine Geschlechtsunterschiede in Burnout oder STS. Migration ist mit relevanten ProQOL-Unterschieden assoziiert.";Deutschland, Charité Berlin, deutsches Gesundheitswesen mit Migrationsfachkräften;42521695;https://pubmed.ncbi.nlm.nih.gov/42521695/
2026-08-28;Anastasaki M et al.;13.07.2026;28.07.2026;Front Public Health;2026;Bestell für trans Menschen in Griechenland: Roadmap zur Versorgungsintegration;Synthese aus dem TRANSCARE-Projekt: Welche Änderungen in Leitlinien, Fortbildung und Finanzierung notwendig sind, um geschlechtsangleichende Versorgung in europäische Gesundheitssysteme zu integrieren.;Roadmap benannt sechs Faktoren: Gesundheitspolitik, Gesetzgebung und Finanzierung, Verfügbarkeit von Hormonpräparaten, ärztliche Fortbildung, Implementierung von trans-spezifischen Diensten in primärer und sekundärer Versorgung sowie Verknüpfung von medizinischer und sozialer Hilfe. Pilotierung notwendig.;Griechenland, europäischer Kontext, Modell für Adaptation in anderen Ländern;42517110;https://pubmed.ncbi.nlm.nih.gov/42517110/
2026-08-28;Engström Å et al.;31.12.2026;27.07.2026;Int J Circumpolar Health;2026;Saunabaden und Geschlecht: Frauen erholen sich, Männer sind sozial – Schweden;Deskriptive Querschnittstudie zu Motivationen und wahrgenommenen Gesundheitseffekten des Saunabades mit 588 schwedischen Regelmäßigen (384 Frauen, 204 Männer).;"Frauen nannten psychische Erholung als Hauptmotivation (mental recovery), Männer soziale Kontakte (social togetherness). Frauen berichteten signifikant bessere Schlafqualität (p<0,05) und weniger Körperschmerz (p<0,05) nach Saunabaden; Männer zeigten diese Unterschiede nicht. Sauna wird als multidimensionale Gesundheitsförderung wahrgenommen.";Skandinavien, kulturelle Besonderheit, Geschlechterdimorphismus in Wahrnehmung und biologischer Response;42507891;https://pubmed.ncbi.nlm.nih.gov/42507891/
2026-08-28;Davidson R et al.;13.07.2026;13.07.2026;Health Place;2026;Englischproficiency und Versorgung: Wer die Sprache nicht spricht, kommt nicht an Versorgung heran – England;Analyse von Routinedaten aus Hausarztpraxen und Kliniken in Nordwestlondon: Zusammenhang zwischen Englischkenntnissen und gesundheitlicher Versorgung sowie Outcomes.;"Personen ohne Englischkenntnisse zeigten höhere altersbereinigt Prävalenzen kardiometabolischer Erkrankungen und höhere primär- und sekundärmedizinische Inanspruchnahme. Sprachbarrieren sind ein signifikanter Zugangshindernis; Sprachunterstützung ab Registrierung wird empfohlen.";Großbritannien (NHS), vergleichbare Dokumentationspflichten, anderer Zugang als Deutschland;42442179;https://pubmed.ncbi.nlm.nih.gov/42442179/
2026-08-28;Mantke R et al.;03.07.2026;03.07.2026;BJS Open;2026;Frauen erholen sich besser von großen Magen-Darm-Tumoren – Männer zeigen höhere Sterblichkeit;Vergleich von geschlechtsspezifischen Sterblichkeitsraten und Komplikationen nach kurativen Resektionen von Magen-Darm-Tumoren anhand deutscher Routinedaten 2010–2023.;"Frauen hatten niedrigere adjustierte Odds für in-hospital-Mortalität (5,4 % vs. 6,3 %; aOR 0,82, 95%-KI 0,81–0,84) und Komplikationen (11,9 % vs. 12,4 %; aOR 0,92, 95%-KI 0,89–0,94) als Männer. Der Vorteil war konsistent über Tumorarten hinweg (außer Ösophagus). Ursachen sind nicht unmittelbar geklärt.";Deutschland, deutsche Klinikdaten und Diagnoseverfahren mit hoher Dokumentationsqualität;42397348;https://pubmed.ncbi.nlm.nih.gov/42397348/
2026-08-28;Calabretti I et al.;17.06.2026;29.06.2026;Swiss Med Wkly;2026;Frauen im gebärfähigen Alter: 30 Jahre Wandel in Gesundheit, Lebensstil, Verhütung – Schweiz;Analyse von sieben landesweiten Schweizer Gesundheitsumfragen (1992–2022): Trends in Gesundheit, Medikamentengebrauch, Lebensstil und Verhütungswahl bei 15- bis 49-jährigen Frauen.;"Bildung stieg auf 35,9 % (Universitätsabschluss), Erwerbstätigenquote auf 82,6 %. BMI stieg von 21,7 auf 23,2. Psychische Gesundheitskonsultationen verdoppelten sich. Hormonelle Verhütung sank um 27,5 Punkte; IUP und Kondome stiegen. Antikonzeptiva-Mix verschob sich, ohne dass Gesamtabdeckung sank.";Schweiz, vergleichbare Sozialversicherung mit Deutschland, verlässliche Bevölkerungsdaten;42371870;https://pubmed.ncbi.nlm.nih.gov/42371870/
2026-08-27;Nastouli KM et al.;07.07.2026;28.07.2026;Medicina (Kaunas);2026;Koronare Herzkrankheit bei Frauen: Nicht-obstruktive Phänotypen erfordern andere Diagnos tik und Therapie;Europäische Review (Autoren aus Griechenland, UK, Deutschland, Schweiz) fasst geschlechtsspezifische Pathophysiologie, Risikofaktoren, Präsentation und Management zusammen.;Frauen präsentieren häufiger mit nicht-obstruktiven Mustern: Angina mit nicht-obstruktiven Koronararterien (INOCA), koronare mikrovaskuläre Dysfunktion, Myokardinfarkt ohne obstruktive Koronararterien (MINOCA), spontane Koronararteriendissektion (SCAD), Takotsubo-Syndrom. Diese erfordern kardiale MRT, intrakoronare Bildgebung und Funktionsprüfung statt nur Stenose-Detektion. Frauen haben niedrigere Troponinwerte, atypische Symptome und werden deswegen verzögert diagnostiziert. Weiblich-spezifische Risikofaktoren: vorzeitige Menopause, adverse Schwangerschaftsergebnisse, Polyzystisches Ovarialsyndrom, Autoimmunerkrankungen, psychosoziale Stressoren.;Europäische Experten, klinische Leitlinie, DACH nicht im Autorenkollektiv aber anwendbar;42512855;https://pubmed.ncbi.nlm.nih.gov/42512855/
2026-08-27;Ungar N et al.;20.07.2026;20.07.2026;Psychiatr Prax;2026;Diskriminierungserfahrungen von Pflegestudierenden: Frauen berichten signifikant mehr;Deutsche Onlinebefragung von 117 Pflegestudierenden prüfte, inwieweit Studierende in praktischen Einsätzen Diskriminierung erleben und welche Rolle das Geschlecht spielt.;Über 50% erlebten gelegentlich oder regelmäßig Diskriminierung. Weibliche Studierende berichteten signifikant höhere Diskriminierungswerte als männliche (M=4,27 vs. 2,99, p=0,001). Kein signifikanter Zusammenhang mit Geschlechtsrollenselbstkonzept. Diese Ergebnisse quantifizieren Diskriminierung in der Pflegeausbildung und belegen das Geschlecht als Risikofaktor.;Deutschland, direkte deutsche Stichprobe, Versorgungsausbildung;42476182;https://pubmed.ncbi.nlm.nih.gov/42476182/
2026-08-27;Ma Y et al.;01.09.2026;17.07.2026;Diabetes;2026;Körperzusammensetzung und Diabetesrisiko: Geschlechtsspezifische Fett-Muskel-Muster in der UK Biobank;UK Biobank Daten von 258.500 Personen prüften, ob Muster von Fettverteilung und Muskelaufbau den Typ-2-Diabetes-Risikovorhersage besser erklären als alleinige Adipositas-Maße und ob dies geschlechtsspezifisch ist.;Über 11 Jahre: 33.636 Diabetes-Fälle. Generalisierte Adiposität erhöhte das Risiko bei Männern um Faktor 1,73 (95% CI 1,33–2,24) und Frauen um 2,21 (1,55–3,16). Bein-dominante Muskelmasse senkte das Risiko (Männer HR 0,57, Frauen HR 0,50). Zentrale Magerheit senkte Risiko nur bei Frauen (HR 0,41). Geschlechtsspezifische Beitragsmuster: zentrale Magerheit stärker bei Männern, Bein-Muskulatur stärker bei Frauen.;UK Biobank, große Querschnittsstudie, anthropometrische Standardmessungen;42467557;https://pubmed.ncbi.nlm.nih.gov/42467557/
2026-08-27;Romero-Carrete C et al.;07.07.2026;07.07.2026;Med Clin (Barc);2026;Herzinsuffizienz bei Frauen: Vergleichbare Langzeitprognose, unterschiedliche Präsentation;Spanische Routinedaten von 1.986 Herzinsuffizienz-Patienten untersuchten geschlechtsspezifische Unterschiede in Klinik und Sterblichkeit über 10 Jahre.;Frauen präsentierten sich mit fortgeschrittenerer NYHA-Klasse, Männer hatten niedrigere Ejektionsfraktion. Nach Anpassung: Keine signifikanten Unterschiede in der Gesamtsterblichkeit (HR Männer 1,109, p > 0,05). Mortalitätsrisikofaktoren waren unabhängig vom Geschlecht: Alter≥80, NYHA III-IV, chronische Nierenerkrankung, Diabetes, koronare Erkrankung. Diese Ähnlichkeit in den Outcomes widerlegt frühereThesen ausgeprägter Geschlechtsunterschiede.;Spanische Klinikdaten, ähnliche Versicherungssysteme wie Deutschland;42413339;https://pubmed.ncbi.nlm.nih.gov/42413339/
2026-08-27;Spruit JR et al.;06.07.2026;06.07.2026;J Am Med Dir Assoc;2026;Vorhofflimmern und körperliche Funktion älterer Menschen: Geschlechtsspezifische Muster cerebraler Mikroinfarkte;Niederländische Gedächtnissprechstunden-Kohorte (Amsterdam, n=1.044, Alter 79,2 Jahre) prüfte, ob zerebrale Kleingefäßerkrankung den Zusammenhang zwischen Vorhofflimmern und körperlichem Abbau erklärt und ob dies geschlechtsspezifisch ist.;AF-Prävalenz 15,4%. Männer mit AF: erhöhte Wahrscheinlichkeit für White-Matter-Hyperintensitäten (aOR 1,95, p<0,001). Frauen mit AF: erhöhte Wahrscheinlichkeit für ≥3 zerebrale Mikroblutungen (aOR 1,94, p<0,05). AF assoziiert mit Gangverlangsamung und Short Physical Performance Battery <10 (aOR 2,42, p<0,001), aber nicht mit Kognition. White-Matter-Hyperintensitäten mediierten die AF-Funktion-Assoziation, besonders bei Männern (B=0,57, p=0,012).;Niederlande, vergleichbare Gesundheitssystemstruktur;42407388;https://pubmed.ncbi.nlm.nih.gov/42407388/
2026-08-27;Kalkanis A et al.;04.07.2026;06.07.2026;Sleep Med;2026;Anthropometrische Indizes für Schlafapnoe-Screening: Geschlechter- unterschiede verbessern Diagnostik;Europäische Schlaflabor-Routine daten (ESADA) von 10.916 Patienten prüften, welche Körpermaße mittelschwere-schwere Schlafapnoe besser identifizieren als BMI allein.;"Bei Männern: Körperfettanteil nach Deurenberg >25,94% zeigte 90,5% Sensitivität und 79,4% Genauigkeit. Bei Frauen: Körperfettanteil nach Lean >43,15% zeigte 88% Sensitivität und 72,5% Genauigkeit. Beide übertroffen BMI (Männer AUC 0,715; Frauen AUC 0,681). Geschlechtsspezifische Schwellwerte ermöglichen präzisere Selektion für Heim- schlaftests.";Europäische Routine-Polysomnographie, DACH-Länder im Netzwerk;42407328;https://pubmed.ncbi.nlm.nih.gov/42407328/
2026-08-26;Hatem G et al.;21.08.2026;21.08.2026;BMC Med;2026;Gestationsdiabetes und fetale Programmierung: Mädchen stärker betroffen;Multi-omics-Kohortenstudie (Tansania, n=GDM-exponierte und Kontroll-Neugeborene) zu genetischen, epigenetischen und transkriptomischen Signaturen bei Neugeborenen von Gestationsdiabetes-Müttern mit Geschlechtsstratifizierung.;Mädchen zeigten stärker ausgeprägte Unterschiede: höhere anthropometrische Maße, höherer polygenetischer Score für T2D-β-Zell-Dysfunktion, erhöhtes Cord-Insulin. Differenziell exprimierte Gene: 273 bei Mädchen vs. 4 bei Jungen. Gene (SESN3, HMBS, MAN2A2) korrelierten mit Neonatalanthropometrie und Insulin, besonders bei Mädchen. Gene waren fetal-pankreaspezifisch. Biologische Programmierung zeigt geschlechtsspezifische Muster.;Tansania (LMIC), aber biologisches Fetal-Programming universell, epigenetik grundlagenorientiert.;42629565;https://pubmed.ncbi.nlm.nih.gov/42629565/
2026-08-26;Bolarinwa O;27.07.2026;27.07.2026;Int J Equity Health;2026;Müttersterblichkeit im UK: Strukturelle Defizite bei Black, Asian und migrant women;Kommentar zu MBRRACE-UK-2025-Daten, der kulturelle Sensibilität in der Geburtshilfe als integralen Teil der Versorgungsgerechtigkeit rahmt – nicht als Zusatz.;Black, Asian und migrant women in Großbritannien erfahren beharrliche Disparitäten in Müttersterblichkeit, die in strukturellen Mängeln der Versorgung wurzeln, nicht in Differenzen zwischen Gruppen. Der Kommentar fordert Embedding von kultureller Kompetenz in nationale Leitlinien, Servicekonten und verpflichtende Schulung als Bedingung für Equity.;UK-System, übertragbares Geschäftsmodell (verpflichtend strukturelle Änderungen statt Etikett).;42509547;https://pubmed.ncbi.nlm.nih.gov/42509547/
2026-08-24;Vervalcke J et al.;30.07.2026;01.08.2026;Eur J Obstet Gynecol Reprod Biol;2026;HPV-Screening bei transmanischen Personen: Selbst gewonnene Urinprobe akzeptabel und praktikabel;Proof-of-Concept-Studie an 19 transmanischen Personen mit Zervix prüfte Akzeptabilität und Machbarkeit selbst gewonnener HPV-Tests zur Überwindung von Barrieren beim Zervixkrebsscreening.;94,7 % (18/19) betrachteten Selbstprobennahme als wertvoll, 84,2 % (16/19) bevorzugten Urin- gegenüber vaginaler Probe. HPV-Positivität in 2/17 Urinproben und 3/17 Vaginalproben nachgewiesen (Genotypen 53, 66). Kein unerwünschtes Ereignis berichtet.;"Belgien, europäisches Gesundheitssystem; zeigt Zugangsbarriere bei einer unterversorgten Population und pragmatische Lösung.";42541966;https://pubmed.ncbi.nlm.nih.gov/42541966/
2026-08-23;Sieber S et al.;24.06.2026;18.07.2026;Int J Epidemiol;2026;Luftqualität und niedriges Geburtsgewicht: Verbesserung der Luftqualität würde bei Müttern mit niedriger Schulbildung mehr Fälle verhindern;Bevölkerungsgestützte Studie aus Spanien mit 1,4 Millionen Geburten 2010–2018, Analyse der Assoziation zwischen Feinstaubexposition (PM2,5, NO₂) und Niedriges-Geburtsgewicht, stratifiziert nach mütterlicher Schulbildung.;Ein Anstieg von 10 µg/m³ PM2,5 war mit 6 % höheren Chancen für niedriges Geburtsgewicht assoziiert (95 %-KI 0–11 %), NO₂ mit 1 % (95 %-KI 0–3 %). Mütter mit Primarschule zeigten höchstes Risiko (OR 1,76, 95 %-KI 1,71–1,82 gegenüber tertiärer Bildung). Die primäre Schulbildungsgruppe erfuhr die größten relativen Risikreduktionen unter Luftqualitäts-Interventionsszenarien. Soziale Determinanten (Bildung) waren stärker als Luftqualität allein.;"Spanien, europäisches Gesundheitssystem mit Routinedaten zu Geburten; Luftqualität und Bildung sind soziale, nicht biologische Erklärung.";42470137;https://pubmed.ncbi.nlm.nih.gov/42470137/
2026-08-23;Checa C et al.;17.07.2026;17.07.2026;BMJ Open;2026;Herzinfarkt im erwerbstätigen Alter: Frauen zeigen stärkere Assoziationen mit psychischen Komorbiditäten als Männer;Bevölkerungsbasierte Querschnittstudie aus Spanien mit 80 MI-Fällen unter 400 Erwerbstätigen (2020) zur Untersuchung von Geschlechtsunterschieden in Assoziation mit Risikofaktoren.;"MI betraf überwiegend Männer (74,2 %). Bei Frauen waren Depression (OR 6,75, 95 %-KI 2,23–20,4), Adipositas (OR 6,36, 95 %-KI 1,62–24,9) und COPD (OR 27,7, 95 %-KI 4,21–749) stärker mit MI assoziiert; bei Männern Angststörungen (OR 8,65, 95 %-KI 3,09–26,8) und Hypertonie (OR 4,11, 95 %-KI 2,24–7,62). Der Unterschied liegt in unterschiedlichen Komorbiditätsmustern, nicht in Beschäftigungsfaktoren.";"Spanien, europäisches Versicherungssystem vergleichbar mit Deutschland; populationsgestützte Daten mit Geschlechtsstratifikation.";42468957;https://pubmed.ncbi.nlm.nih.gov/42468957/
2026-08-21;Lopez-de-Andres A et al.;05.08.2026;20.08.2026;Front Public Health;2026;Migrantenstatut beeinflusst Spezialistenzugang unterschiedlich nach Geschlecht in Spanien;Bevölkerungsbasierte Matched-Analyse der spanischen Gesundheitsumfrage 2023 zu Geschlechtsunterschieden im Versorgungszugang zwischen Migranten und im Land Geborenen (N=5.044).;"Migranten zeigten weniger Facharztzugang, Psychologen, Physiotherapie und Zahnpflege. Nach voller Adjustierung blieb Migranten-Status nicht mit Primärversorgung assoziiert; Unterschiede bei Spezialistenbesuchen aber persistent (Männer aOR 1,28; Frauen aOR 1,31). Ungleichheiten in Prävention waren bei Frauen ausgeprägter. Soziodemografische Faktoren, Komorbiditäten und Lebensstil erklärten teilweise, nicht vollständig.";Spanien, ähnliches Versicherungssystem wie Deutschland;42621034;https://pubmed.ncbi.nlm.nih.gov/42621034/
2026-08-21;Worede DT et al.;03.08.2026;04.08.2026;BMC Public Health;2026;Kumulative soziale Benachteiligung wirkt stärker auf Männersterblichkeit, trifft junge Frauen früher;28-Jahres-Längsschnittstudie des Sozio-Oekonomischen Panels (SOEP 1996–2023) zur Geschlechtsinteraktion zwischen sozialer Benachteiligung und Mortalität (N=112.006 Erwachsene, 660.480 Person-Wellen, 4.974 Todesfälle).;"Kumulative soziale Benachteiligung erhöhte Mortalitätsrisiko bei beiden: Frauen +13% pro Jahr (HR 1,13; KI 1,07–1,19 bei 50 J.); Steigung steiler bei Männern (+15%, Interaktion HR 1,02; KI 1,01–1,04). Alter modulierte: Effekt attenuiert mit steigendem Alter, aber gradueller bei Männern. Life-stage-Effekte: Frauen 16–29 J. stärker (HR 1,34; KI 1,05–1,71); Männer 45+ J. (mid: 1,13; late: 1,14). Biologie versus Zugang nicht differenziert.";Deutschland, SOEP-Daten hoher Qualität;42547865;https://pubmed.ncbi.nlm.nih.gov/42547865/
2026-08-21;D'Addazio M et al.;21.07.2026;21.07.2026;BMJ Ment Health;2026;Geschlechtsunterschiede in psychiatrischen Symptomprofilen verschwinden nicht beim Übergang in Erwachsenenversorgung;Europäische Kohortenstudie (MILESTONE) mit 1.004 Adoleszenten (17–19 J.) über 24 Monate zum Geschlechtsunterschied in psychischen Symptomen und Funktionsfähigkeit beim CAMHS–AMHS-Übergang.;"Männer zeigten durchgehend höhere Symptombelastung (insbes. Angststörung/ASD, ED/OCD, Schizophrenie) und schlechtere Funktionsfähigkeit. Frauen hatten bessere adaptive Outcomes. Unterschiede in Symptomprofilen persistierten über 2 Jahre; Männer stärker in externalisierten, Frauen in internalisierten Symptomen. Risiken weiblicher und männlicher Fehldiagnosen (ADHD/ASD bei Frauen, ED bei Männern) benannt.";Mehrländer-europäische Daten, vergleichbare Gesundheitssysteme;42481172;https://pubmed.ncbi.nlm.nih.gov/42481172/
2026-08-20;Janssen H et al.;05.08.2026;13.08.2026;Eur Stroke J;2026;Hirngefäßverschluss nach Subarachnoidalblutung: Frauen mit erhöhter Sterblichkeit;Britische Bevölkerungskohortenstudie an 990 Patienten mit aneurysmatischer Subarachnoidalblutung über Routinedaten der National Death Registries, zur Klärung des Geschlechtergefälles in der 90-Tages-Sterblichkeit.;"Frauen zeigten erhöhte unadjustierte 90-Tages-Sterblichkeit (33,8% vs. 27,5%, OR 1,34; 95% KI: 1,01–1,78). Nach Anpassung für Alter und Baseline-Komorbiditäten (Hypertonie, Rauchen) reduzierte sich der Unterschied deutlich (HR 1,15; 95% KI: 0,90–1,49). Der Geschlechterunterschied ist teilweise durch höheres Alter und ungünstigere Risikofaktorenprofile bei Frauen erklärbar.";"UK-Daten mit ähnlich guten Registrierungssystemen wie Deutschland; biologische und Zugangsaspekte klären sich auf.";42593950;https://pubmed.ncbi.nlm.nih.gov/42593950/
2026-08-20;von Zimmermann C et al.;29.07.2026;05.08.2026;BMC Psychiatry;2026;Resistin und Rauchen als Depressionsrisiko: Geschlechtsspezifische Wechselwirkung;Deutsche Querschnittstudie an 379 Personen mit ausgeglichenem Geschlechterverhältnis zur Prüfung, ob Resistin und Rauchen mit Depressionsschwere geschlechtsabhängig assoziiert sind.;Höhere Resistin-Konzentrationen erhöhten das Depressionsrisiko geschlechts- und rauchabhängig, mit stärkster Wirkung bei rauchenden und Ex-raucherinnen (weibliches Rauchen als stärkster Effektmodifikator). Rauchen und Adipositas sind bei Frauen stärkere Depressionsrisikofaktoren als bei Männern.;Deutsche Studie, AWMF-Leitlinien zur Depression noch wenig geschlechtsdifferenziert – praktische Signifikanz für Screening und Prävention unklar.;42552525;https://pubmed.ncbi.nlm.nih.gov/42552525/
2026-08-20;Angerhöfer C et al.;22.07.2026;22.07.2026;Cephalalgia;2026;Kopfschmerz in der Notaufnahme: Unterschied in Triage und Diagnostik bei Männern und Frauen;Berliner Universitätsklinik beobachtete 1.825 Kopfschmerzpatienten (61,9% Frauen) über zwei Jahre, um Unterschiede in Triage-Kategorie, diagnostischen Verfahren und Diagnosen zu dokumentieren.;"Frauen erhielten häufiger Triage-Kategorien mit höherer Dringlichkeit; Männer wiesen jedoch höhere Quote an ernsthaften Sekundärdiagnosen auf (OR 1,54; 95% KI: 1,08–2,19). Männer erhielten seltener cMRT (aOR 0,48; 95% KI: 0,26–0,90). Frauen bekamen häufiger wiederholte Analgetika und Antiemetika. Kein Hinweis auf systematische Verzögerungen der Versorgung.";"Deutsche Primärdaten, Charité-System; Triageverzerrung (Frauen überschätzt, Männer unterschätzt) zeigt Versorgungsungleichheit durch Attribution, nicht biologisch erklärt.";42484557;https://pubmed.ncbi.nlm.nih.gov/42484557/
2026-08-20;Moldovan DMM et al.;15.07.2026;15.07.2026;RMD Open;2026;Spondylarthritis: Frauen mit stärkerer Funktionsverschlechterung über 17 Jahre;Spanische Longitudinalstudie REGISPON-3 mit 411 Spondylarthritispatienten (2004–2024) zum Vergleich geschlechtsspezifischer funktionaler Verschlechterung und Arbeitsunfähigkeit.;Nach 17 Jahren: Frauen zeigten signifikant stärkere Funktionsverschlechterung (ΔBASFI 1,47±2,81 vs. 0,38±2,57, p<0,001), während permanente Arbeitsunfähigkeit ähnlich blieb (27,1% vs. 32,1%, p=0,31). Der Zusammenhang zwischen bDMARD-Exposition und Funktionsverschlechterung durch CRP-Vermittlung war bei Männern, nicht bei Frauen signifikant (sex-signifikante Interaktion).;"Südeuropa, ähnliche Sozialversicherung wie Deutschland; Befund deutet auf biologische Geschlechterdifferenz in Entzündungsmodulation hin, nicht auf Zugangsunterschiede.";42457212;https://pubmed.ncbi.nlm.nih.gov/42457212/
2026-08-20;Pernoud A et al.;13.07.2026;13.07.2026;BMJ Open;2026;Krebs in der Schweiz: Frauen berichten schlechtere Versorgungserfahrungen als Männer;Schweizer Multicenterstudie mit 4.408 Krebspatienten (non-sex-specific cancers) zu geschlechtsspezifischen Unterschieden in Patientenerfahrung über den gesamten Versorgungspfad.;"Frauen bewerteten Gesamtbehandlung niedriger (8,9 vs. 9,1, p<0,001; aOR für hohes Rating 0,74; 95% KI: 0,62–0,87). Frauen berichteten geringere Wahrscheinlichkeit für Therapieplan (aOR 0,69; 95% KI: 0,59–0,82) und unzureichende Information vor Operation (aOR 0,42; 95% KI: 0,27–0,67). Konsistente Muster: Frauen erhielten weniger Kommunikation, Information und Unterstützung; Männer mehr unnötige Testwiederholungen.";"Schweiz, vergleichbare Sozialversicherung wie Deutschland; zeigt systematischen Zugangs- und Kommunikationsunterschied, nicht biologisch bedingt – direkt verbesserbar durch Prozessreform.";42442810;https://pubmed.ncbi.nlm.nih.gov/42442810/
2026-08-20;von dem Knesebeck O et al.;10.07.2026;10.07.2026;BMC Public Health;2026;Depression in 30 europäischen Ländern: Geschlecht, Migration und Bildung schlagen Depressionsrisiko additiv;Querschnittsanalyse der European Social Survey (Round 11, n=50.116) zu intersektionalen Ungleichheiten in depressiven Symptomen nach Geschlecht, Migrationsstatus und Bildung mittels MAIHDA.;"Frauen und Personen mit niedriger Bildung zeigten signifikant mehr depressive Symptome über alle Länder. Unterschied zwischen höchster (Frauen + Migrationshintergrund + niedrige Bildung: HR 1,34; 95% KI: 1,05–1,71) und niedrigster Risikostrata (Männer + hohe Bildung + kein Migrationshintergrund) war additiv, nicht interaktiv. Geschlecht und Bildung trugen am stärksten bei.";"30 europäische Länder einschließlich Deutschland; Routine-Survey mit Selbstauskünften; zeigt Zugangs- und Attributionsmuster, nicht primär biologische Unterschiede.";42432638;https://pubmed.ncbi.nlm.nih.gov/42432638/
